playerName,seasonStartYear,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,inflationAdjSalary
Troy Daniels,2016,16.6,2.6,6.9,1.9,5.0,0.6,0.7,0.3,1.1,1.4,0.7,0.3,0.1,0.6,1.2,7.7,3757.173
Erick Strickland,1998,16.6,2.7,6.7,0.5,1.8,1.6,2.0,0.4,2.2,2.5,1.9,1.2,0.1,1.1,1.3,7.5,3200.345
Ekpe Udoh,2012,16.6,1.5,3.5,0.0,0.0,1.1,1.5,1.4,1.8,3.2,0.6,0.5,1.1,0.5,1.8,4.1,4173.366
Gerard King,1999,16.6,2.2,4.5,0.0,0.0,0.8,1.1,1.4,2.7,4.0,0.8,0.5,0.2,0.7,2.1,5.3,751.986
Calbert Cheaney,2000,16.6,1.1,3.3,0.0,0.0,0.1,0.2,0.6,1.7,2.2,1.0,0.4,0.2,0.6,1.6,2.3,3467.118
Shandon Anderson,2004,16.6,1.4,3.1,0.1,0.4,0.8,0.9,0.6,2.2,2.8,1.1,0.6,0.2,0.8,2.0,3.6,11706.7
Tony Massenburg,2001,16.6,2.2,4.8,0.0,0.0,1.2,1.6,1.4,3.1,4.4,0.4,0.4,0.4,0.9,2.4,5.5,2518.53
Darrell Arthur,2013,16.6,2.4,6.0,0.4,0.9,0.8,0.9,0.8,2.3,3.1,0.9,0.6,0.7,0.9,2.7,5.9,3760.258
Kwame Brown,2008,16.6,1.5,2.9,0.0,0.0,1.1,2.1,1.6,3.4,5.0,0.5,0.4,0.4,0.9,2.5,4.1,4966.679
Kris Dunn,2016,16.6,1.5,4.0,0.3,0.9,0.5,0.8,0.3,1.8,2.1,2.4,1.0,0.5,1.1,2.3,3.8,4365.434
Nate Robinson,2009,16.5,3.3,7.6,1.3,3.5,0.8,1.1,0.4,1.3,1.7,2.5,0.8,0.1,1.1,1.8,8.7,5038.568
Malcolm Delaney,2016,16.5,2.0,5.3,0.4,1.5,1.0,1.3,0.1,1.5,1.7,2.6,0.5,0.0,1.3,1.5,5.4,2818.212
Samaki Walker,2002,16.5,1.5,3.7,0.0,0.0,0.9,1.3,1.6,3.4,5.0,0.9,0.3,0.8,0.8,2.0,3.9,2325.802
Will Barton,2014,16.5,2.6,6.1,0.4,1.5,1.3,1.6,0.4,2.3,2.8,1.4,0.8,0.3,1.1,1.2,6.8,1043.319
Kevin Ollie,2008,16.5,1.2,3.0,0.0,0.0,1.6,1.9,0.3,1.2,1.5,2.3,0.4,0.1,0.7,1.6,4.0,1567.328
CJ McCollum,2014,16.5,2.9,6.4,1.0,2.4,0.9,1.3,0.2,1.4,1.7,1.0,0.7,0.1,0.8,1.4,7.6,2759.787
Montrezl Harrell,2017,16.5,4.6,7.2,0.0,0.1,1.8,2.9,1.4,2.7,4.0,1.0,0.5,0.7,0.9,1.9,11.0,1632.008
Samuel Dalembert,2014,16.5,1.8,4.1,0.0,0.0,0.4,0.6,1.7,3.6,5.2,0.9,0.4,1.3,1.2,2.2,4.0,2149.641
Willie Green,2011,16.5,2.7,5.8,0.9,2.0,0.8,1.0,0.3,1.2,1.5,0.7,0.4,0.1,0.6,1.4,7.2,1472.294
Carl Landry,2007,16.5,3.0,5.1,0.0,0.0,1.8,2.6,2.3,2.6,4.9,0.4,0.5,0.2,0.6,2.2,7.8,557.03
Cartier Martin,2012,16.5,2.3,6.1,1.4,3.6,0.5,0.7,0.3,2.2,2.4,0.5,0.5,0.1,0.8,1.4,6.6,1084.345
Jon Leuer,2017,16.5,1.9,4.5,0.0,0.4,1.6,1.9,0.9,3.1,4.0,0.6,0.1,0.4,0.9,2.0,5.4,11643.279
Jon Barry,2005,16.5,1.2,3.2,0.6,1.6,1.2,1.4,0.0,1.5,1.6,1.3,0.6,0.0,1.1,1.2,4.3,2514.41
Carl Landry,2014,16.5,2.7,5.3,0.0,0.0,1.8,2.1,1.4,2.4,3.8,0.4,0.2,0.2,0.8,1.9,7.2,7694.574
Mark Blount,2002,16.5,1.8,4.1,0.0,0.0,1.2,1.6,1.4,2.4,3.8,0.6,0.6,0.8,1.2,2.3,4.7,1151.476
Terry Rozier,2016,16.5,2.0,5.4,0.8,2.4,0.7,0.9,0.6,2.4,3.0,1.8,0.6,0.2,0.6,1.0,5.6,2149.101
Andrew DeClercq,2003,16.5,1.3,2.7,0.0,0.0,0.6,0.8,1.8,2.6,4.5,0.6,0.7,0.5,0.8,3.1,3.2,3697.55
Gordon Hayward,2010,16.5,2.0,4.1,0.5,1.0,1.0,1.3,0.6,1.4,1.9,1.1,0.4,0.3,1.0,1.5,5.4,2937.181
Robert Sacre,2014,16.5,1.9,4.6,0.0,0.0,0.8,1.2,1.3,2.1,3.5,0.8,0.4,0.6,0.5,1.8,4.6,1043.319
Tony Allen,2008,16.5,2.5,5.2,0.1,0.5,1.4,2.0,0.4,1.6,2.0,1.2,1.0,0.4,1.4,1.8,6.6,3104.174
Jared Dudley,2008,16.5,2.0,4.2,0.4,1.1,1.0,1.5,1.2,1.8,3.0,0.8,0.8,0.1,0.6,1.5,5.5,1517.717
Norris Cole,2011,16.5,2.2,5.8,0.3,1.0,0.9,1.1,0.3,0.9,1.2,1.7,0.6,0.0,1.3,1.8,5.7,1246.959
Salim Stoudamire,2006,16.5,2.9,7.0,0.9,2.5,1.0,1.1,0.1,1.1,1.2,1.0,0.3,0.0,0.9,1.4,7.7,976.177
Dee Brown,1999,16.5,2.3,6.4,1.6,4.6,0.3,0.4,0.2,1.1,1.4,2.1,0.6,0.1,1.0,1.6,6.4,6539.013
Kevin Ollie,2003,16.5,1.2,3.1,0.0,0.1,1.8,2.1,0.3,1.8,2.1,2.9,0.6,0.1,1.0,1.5,4.2,3636.171
Lavoy Allen,2014,16.5,2.2,4.7,0.0,0.0,0.5,0.7,2.0,3.2,5.1,1.2,0.2,0.7,0.6,1.6,5.0,1080.846
Robert Pack,2000,16.5,2.4,5.8,0.2,0.4,1.4,1.9,0.4,1.4,1.9,4.0,0.9,0.0,1.8,1.5,6.5,6808.159
Ronny Turiaf,2007,16.5,2.1,4.5,0.0,0.0,1.5,2.1,1.0,2.4,3.4,1.4,0.3,1.3,0.8,2.5,5.7,1004.893
Tyrone Corbin,1999,16.5,1.6,4.4,0.2,0.8,0.6,0.7,0.7,2.3,3.0,1.1,0.6,0.1,0.5,1.8,3.9,833.724
John Wallace,1998,16.4,3.2,7.4,0.0,0.0,2.2,3.1,1.1,2.4,3.6,1.0,0.2,0.9,1.5,1.9,8.6,1701.85
Treveon Graham,2019,16.4,1.6,4.4,0.6,2.2,0.7,1.0,0.9,1.8,2.7,0.8,0.4,0.1,0.5,1.9,4.4,1745.263
Brevin Knight,2002,16.4,1.8,4.1,0.0,0.1,0.4,0.7,0.3,1.2,1.5,4.2,1.3,0.0,1.7,2.2,3.9,7551.306
David Lee,2005,16.4,2.0,3.4,0.0,0.0,1.1,1.8,1.6,2.9,4.5,0.6,0.4,0.3,0.8,1.9,5.1,1203.229
Brian Roberts,2012,16.4,2.7,6.6,0.8,2.0,0.9,1.0,0.2,1.0,1.2,2.8,0.5,0.0,0.9,1.4,7.1,560.734
Bonzi Wells,1999,16.4,3.4,7.0,0.3,0.8,1.5,2.1,1.1,1.6,2.7,1.4,1.0,0.2,1.4,2.3,8.6,2335.604
Terrence Ross,2012,16.4,2.5,6.3,0.9,2.7,0.4,0.6,0.5,1.5,2.0,0.7,0.6,0.2,0.7,1.7,6.4,3034.904
John Henson,2015,16.4,2.9,5.1,0.0,0.0,1.2,2.1,1.5,2.4,3.9,0.9,0.3,1.9,1.1,2.3,7.0,3350.937
Marcus Banks,2003,16.4,2.2,5.4,0.3,1.1,1.2,1.6,0.4,1.3,1.6,2.1,1.1,0.2,1.5,2.1,5.9,2217.642
Scott Padgett,2001,16.4,2.5,5.2,0.6,1.5,1.0,1.4,1.5,2.3,3.8,1.1,0.6,0.2,0.9,1.8,6.5,1193.142
A.C. Green,2000,16.4,1.7,3.8,0.0,0.1,0.9,1.3,1.3,2.5,3.7,0.5,0.4,0.1,0.5,1.4,4.4,3545.916
Metta World Peace,2015,16.4,1.6,5.1,0.7,2.4,1.1,1.6,0.5,2.0,2.5,0.8,0.6,0.3,0.4,1.9,5.0,1706.866
Jerome Williams,1997,16.4,2.0,3.7,0.0,0.0,1.4,2.2,2.2,2.7,4.9,0.6,0.7,0.1,0.8,1.9,5.3,1106.445
Calvin Booth,2003,16.4,1.9,4.1,0.0,0.0,1.1,1.3,1.2,2.7,3.9,0.4,0.2,1.4,0.6,2.1,4.9,8055.926
Matthew Dellavedova,2018,16.4,2.0,5.0,0.9,2.7,0.9,1.1,0.1,1.5,1.6,3.8,0.3,0.0,1.4,1.6,5.9,10358.862
DeShawn Stevenson,2001,16.4,2.1,5.5,0.0,0.4,0.6,0.8,0.7,1.3,2.0,1.7,0.4,0.4,1.0,1.2,4.9,1358.907
Jaxson Hayes,2019,16.4,2.7,4.0,0.0,0.1,1.9,3.0,1.5,2.5,4.0,0.9,0.4,0.9,0.8,2.5,7.4,5157.263
Aaron Gordon,2014,16.4,2.0,4.4,0.3,1.0,0.9,1.3,1.0,2.6,3.6,0.7,0.4,0.5,0.8,1.8,5.2,4550.674
Richaun Holmes,2018,16.4,3.2,5.2,0.0,0.0,1.8,2.5,1.6,3.1,4.7,0.9,0.6,1.1,0.7,2.8,8.2,1725.689
Jordan Farmar,2009,16.4,2.5,5.8,1.0,2.7,0.6,0.9,0.1,1.4,1.5,1.5,0.7,0.1,0.9,1.3,6.6,2452.825
Drew Gooden,2013,16.4,2.8,5.7,0.2,0.7,0.9,1.1,1.8,3.1,4.9,0.6,0.4,0.3,0.7,2.6,6.8,8251.526
Xavier Henry,2011,16.4,2.0,5.1,0.2,0.4,1.2,1.9,0.5,1.8,2.4,0.8,0.6,0.2,0.8,1.3,5.3,2613.949
Jeff Foster,2010,16.4,1.4,2.9,0.0,0.0,0.5,0.9,2.8,3.3,6.1,0.8,0.4,0.6,0.5,2.3,3.3,8295.537
Trey Lyles,2018,16.4,3.1,7.4,0.8,3.0,1.2,1.7,0.7,3.0,3.7,1.3,0.4,0.3,1.0,1.4,8.1,3627.352
Devean George,2009,16.4,2.0,4.6,1.1,2.7,0.4,0.5,0.5,2.1,2.5,0.7,0.9,0.2,0.3,2.0,5.4,2015.427
Chris Wilcox,2008,16.4,3.0,6.0,0.0,0.1,1.3,2.3,1.5,2.9,4.5,0.8,0.4,0.3,1.2,2.2,7.2,8381.271
Brad Miller,2010,16.4,2.2,4.9,0.7,1.8,1.3,1.6,0.7,3.0,3.7,2.4,0.5,0.4,0.9,1.6,6.4,5484.653
DeMarre Carroll,2012,16.4,2.3,4.9,0.3,1.1,1.1,1.5,1.3,1.5,2.8,0.9,0.9,0.4,0.5,1.8,6.0,1047.959
Luc Mbah a Moute,2015,16.4,1.2,2.7,0.2,0.5,0.4,0.7,0.8,1.5,2.3,0.4,0.6,0.2,0.4,1.4,3.0,1447.027
Michael Doleac,2001,16.4,1.9,4.5,0.0,0.0,0.9,1.1,1.1,2.9,4.0,0.6,0.4,0.3,0.9,2.3,4.6,3054.07
Adrian Griffin,2002,16.3,1.8,4.2,0.1,0.3,0.3,0.4,1.2,2.3,3.5,1.3,0.9,0.1,0.6,2.0,4.1,962.693
Corie Blount,2003,16.3,1.9,4.1,0.0,0.0,0.2,0.4,1.6,2.9,4.4,0.9,0.8,0.4,0.7,2.2,4.0,2484.753
Ryan Hollins,2010,16.3,1.9,3.1,0.0,0.0,1.6,2.3,1.0,1.7,2.7,0.4,0.3,0.6,1.0,2.8,5.3,2908.527
Donyell Marshall,1996,16.3,2.9,6.9,0.6,1.8,1.0,1.6,1.5,3.0,4.5,0.9,0.4,0.7,0.9,1.6,7.3,5825.772
Marcus Fizer,2004,16.3,2.5,5.4,0.0,0.1,1.3,1.9,0.5,2.7,3.2,1.2,0.5,0.2,1.2,1.8,6.2,1054.071
Jerome James,2001,16.3,2.3,4.9,0.0,0.0,0.5,1.0,1.5,2.5,4.0,0.5,0.4,1.5,1.3,3.1,5.2,711.065
Nazr Mohammed,2005,16.3,2.3,4.5,0.0,0.0,1.4,1.8,2.0,3.1,5.1,0.5,0.3,0.6,1.1,2.7,6.0,7682.92
Joey Graham,2006,16.3,2.3,4.8,0.1,0.4,1.3,1.6,0.7,2.5,3.2,0.5,0.4,0.0,0.6,2.0,6.1,1998.472
Sharone Wright,1996,16.3,2.7,6.7,0.0,0.0,1.1,2.2,1.3,1.8,3.1,0.5,0.2,0.8,1.6,2.4,6.5,5374.968
Charlie Ward,2001,16.3,1.8,4.8,0.8,2.6,0.7,0.9,0.2,1.8,2.0,3.2,1.1,0.2,1.2,1.6,5.2,7799.812
Sam Dekker,2018,16.3,2.6,5.4,0.4,1.3,0.6,1.0,1.1,2.0,3.1,1.0,0.8,0.1,0.5,1.0,6.1,2975.949
Keita Bates-Diop,2018,16.3,2.0,4.7,0.4,1.7,0.6,0.9,0.5,2.2,2.8,0.6,0.6,0.5,0.5,1.0,5.0,904.036
Ryan Hollins,2009,16.3,2.3,4.2,0.0,0.0,1.5,2.2,1.1,1.8,2.8,0.7,0.3,0.5,1.3,2.7,6.1,2750.218
Brian Skinner,2002,16.3,2.2,4.0,0.0,0.0,1.2,1.9,1.6,2.7,4.4,0.2,0.6,0.6,0.8,2.1,5.5,962.693
Maxi Kleber,2017,16.3,2.1,4.3,0.6,1.8,0.6,0.8,1.0,2.3,3.2,0.7,0.4,0.7,0.4,1.6,5.4,904.653
Ben Wallace,1997,16.3,1.3,2.4,0.0,0.0,0.5,1.5,1.7,3.2,4.8,0.3,0.9,1.1,0.4,1.7,3.1,553.731
DerMarr Johnson,2000,16.3,1.9,5.0,0.5,1.6,0.8,1.1,0.7,1.6,2.3,0.8,0.6,0.4,1.2,1.7,5.1,3320.868
Moochie Norris,2002,16.3,1.6,4.0,0.1,0.5,1.0,1.4,0.5,1.5,1.9,2.4,0.7,0.0,1.0,0.9,4.4,4757.322
Greg Buckner,2007,16.3,1.5,3.8,0.5,1.6,0.6,0.7,0.3,1.8,2.1,1.3,0.7,0.1,0.9,2.0,4.0,7602.458
Sergey Karasev,2014,16.3,1.6,4.1,0.5,1.6,0.9,1.2,0.7,1.3,2.0,1.4,0.7,0.0,0.7,1.4,4.6,1748.48
Bob Sura,1998,16.3,1.4,4.2,0.2,0.9,1.3,2.1,0.4,1.6,2.0,3.0,0.9,0.3,1.3,2.0,4.3,5222.23
Reggie Jackson,2012,16.3,2.5,5.5,0.5,1.8,1.0,1.1,0.3,2.4,2.7,2.0,0.4,0.2,0.9,1.5,6.5,1471.774
Austin Croshere,2001,16.3,2.4,5.8,0.6,1.9,1.3,1.5,1.0,2.9,3.8,1.0,0.3,0.4,0.9,1.4,6.8,9631.47
Pablo Prigioni,2012,16.3,1.3,3.0,0.7,1.8,0.3,0.3,0.5,1.3,1.8,3.0,0.9,0.0,1.0,1.7,3.6,560.734
Quentin Richardson,2010,16.2,1.5,4.3,0.7,2.5,0.6,0.7,0.7,2.4,3.1,0.6,0.4,0.1,0.6,1.3,4.3,2823.349
Miles Plumlee,2017,16.2,1.9,3.3,0.0,0.0,0.5,1.1,1.4,2.7,4.1,0.8,0.3,0.5,1.1,1.4,4.3,13753.67
Danny Manning,1999,16.2,2.0,4.7,0.0,0.1,0.5,0.7,0.7,2.2,2.9,1.0,0.8,0.4,0.8,2.5,4.6,11170.813
Keith Bogans,2006,16.2,1.7,4.2,0.9,2.3,0.8,1.1,0.3,1.3,1.6,1.0,0.5,0.0,0.8,1.7,5.1,3361.049
Gorgui Dieng,2017,16.2,2.3,4.8,0.2,0.8,1.0,1.3,1.3,3.2,4.5,0.9,0.6,0.5,0.7,1.8,5.8,15652.963
Robert Sacre,2013,16.2,2.2,4.6,0.0,0.0,1.0,1.4,1.3,2.6,3.9,0.8,0.4,0.7,0.7,2.1,5.4,917.901
Corie Blount,2002,16.2,1.3,2.7,0.0,0.0,0.4,0.7,1.4,2.7,4.1,1.0,0.7,0.4,0.9,2.4,3.0,2114.365
Nick Collison,2014,16.2,1.6,3.8,0.2,0.9,0.7,1.0,1.4,2.4,3.8,1.4,0.5,0.4,0.7,2.4,4.1,2555.742
Sebastian Telfair,2012,16.2,1.9,5.2,0.9,2.5,0.9,1.2,0.2,1.2,1.4,2.6,0.6,0.2,1.1,1.8,5.6,1855.879
Charlie Ward,2003,16.2,2.2,5.2,1.1,2.8,0.3,0.4,0.2,1.7,1.9,2.8,0.9,0.1,1.3,1.4,5.7,8918.491
Lucious Harris,1998,16.2,2.0,5.0,0.3,1.4,1.0,1.3,0.6,1.3,1.9,0.9,0.5,0.2,0.5,1.4,5.4,2800.302
Jeremy Pargo,2012,16.2,2.5,6.4,0.6,1.9,1.1,1.6,0.2,1.1,1.3,2.4,0.3,0.1,1.3,1.2,6.8,1555.558
Fred Hoiberg,2004,16.2,1.8,3.7,0.9,1.9,1.2,1.3,0.4,2.0,2.4,1.1,0.7,0.2,0.3,1.4,5.8,2291.584
Reggie Evans,2013,16.2,1.3,2.8,0.0,0.0,1.3,2.4,2.1,4.1,6.2,0.4,0.7,0.1,1.1,2.2,4.0,1972.974
Joel Przybilla,2011,16.2,0.8,1.8,0.0,0.0,0.4,0.7,1.1,4.0,5.1,0.2,0.1,0.6,0.8,2.4,2.0,1378.24
Travis Outlaw,2005,16.2,2.3,5.3,0.2,0.8,0.9,1.3,0.7,2.0,2.7,0.5,0.4,0.7,0.5,1.6,5.8,1511.663
Patrick Patterson,2010,16.2,2.9,5.1,0.0,0.0,0.6,0.8,1.7,2.2,3.8,0.8,0.3,0.7,0.6,1.5,6.3,2272.74
Devin Harris,2016,16.2,2.1,5.2,0.9,2.7,1.6,2.0,0.2,1.8,2.0,2.1,0.7,0.1,0.9,1.6,6.7,4766.156
Kevin Willis,2001,16.2,2.4,5.5,0.0,0.0,1.2,1.7,2.0,3.7,5.8,0.3,0.5,0.4,0.8,1.9,6.1,4579.146
Smush Parker,2002,16.2,2.1,5.1,0.6,1.8,1.5,1.8,0.4,1.4,1.8,2.5,0.7,0.2,2.0,1.6,6.2,527.772
Vince Carter,2014,16.2,2.1,6.1,1.0,3.4,0.7,0.9,0.5,1.8,2.3,1.2,0.6,0.2,0.6,1.5,5.9,4459.411
Treveon Graham,2017,16.2,1.5,3.5,0.6,1.5,0.7,0.9,0.7,1.3,1.9,0.9,0.5,0.0,0.4,1.7,4.3,1455.904
Jerian Grant,2015,16.2,2.0,5.1,0.3,1.3,1.3,1.6,0.3,1.6,1.9,2.3,0.7,0.1,1.1,1.3,5.6,1790.175
Tim Frazier,2018,16.2,1.8,3.9,0.6,1.5,0.6,0.8,0.6,1.9,2.5,3.7,0.4,0.1,1.1,1.7,4.7,1975.388
Damon Jones,2001,16.1,1.7,4.2,1.0,2.8,0.6,0.8,0.2,1.4,1.6,2.1,0.4,0.0,0.9,1.3,5.0,863.703
Earl Boykins,2009,16.1,2.6,6.0,0.3,0.9,1.1,1.3,0.3,0.9,1.1,2.6,0.4,0.0,1.0,0.7,6.6,1500.46
Corie Blount,1996,16.1,1.5,3.0,0.0,0.0,0.9,1.4,1.9,2.7,4.6,0.6,0.4,0.4,0.8,2.0,4.0,2141.318
Eddie House,2007,16.1,2.4,5.9,1.3,3.3,0.4,0.4,0.2,1.7,1.9,1.7,0.6,0.1,0.8,1.3,6.4,1956.035
Andrew Nicholson,2012,16.1,3.4,6.5,0.0,0.0,1.0,1.3,0.9,2.5,3.4,0.6,0.3,0.4,1.1,1.8,7.8,1679.064
Dan Gadzuric,2003,16.1,2.4,4.6,0.0,0.0,0.8,1.6,1.7,2.9,4.6,0.4,0.7,1.4,0.6,2.5,5.6,833.692
Arron Afflalo,2008,16.1,1.8,4.1,0.6,1.5,0.8,1.0,0.4,1.4,1.8,0.6,0.4,0.2,0.6,2.0,5.0,1260.841
Cleanthony Early,2014,16.1,1.9,5.5,0.6,2.2,0.9,1.2,0.6,1.9,2.5,0.9,0.6,0.3,1.0,1.5,5.4,578.331
Steve Blake,2015,16.1,1.5,4.0,0.9,2.5,0.3,0.4,0.1,1.4,1.5,3.4,0.4,0.1,1.4,1.2,4.2,2390.908
Brent Barry,2007,16.1,2.2,4.5,1.4,3.3,0.7,0.7,0.3,1.3,1.6,1.5,0.5,0.1,0.6,1.4,6.5,7229.991
Aaron Gray,2011,16.1,1.7,3.3,0.0,0.0,0.5,1.0,1.7,4.0,5.7,0.6,0.4,0.3,1.0,2.6,3.9,3009.188
Mikki Moore,1999,16.1,2.9,4.8,0.0,0.0,1.9,2.4,1.6,2.3,3.9,0.6,0.3,1.0,0.8,3.5,7.7,751.986
Josh Boone,2009,16.1,1.9,3.5,0.0,0.0,0.3,0.9,2.0,3.0,5.0,0.5,0.5,0.8,0.6,1.8,4.0,2591.043
Chris Copeland,2014,16.1,2.2,6.2,1.0,3.3,0.7,0.9,0.5,1.8,2.2,1.0,0.2,0.2,1.2,1.6,6.2,3568.002
Bruce Bowen,1998,16.1,0.9,3.1,0.2,0.9,0.4,0.8,0.5,1.2,1.7,0.9,0.7,0.3,0.4,1.7,2.3,845.091
Brian Grant,2004,16.1,1.5,3.0,0.0,0.0,0.8,1.1,1.5,2.3,3.7,0.5,0.3,0.3,0.6,2.5,3.8,18953.458
George Hill,2008,16.1,1.9,4.9,0.3,1.0,1.5,1.9,0.4,1.6,2.0,1.7,0.6,0.3,0.9,1.9,5.7,1249.368
Chris Robinson,1996,16.1,1.7,4.4,0.8,2.2,0.4,0.6,0.6,1.2,1.7,1.6,0.7,0.2,0.8,2.1,4.6,381.449
Victor Claver,2012,16.1,1.5,3.9,0.5,1.8,0.3,0.6,0.6,1.8,2.4,0.9,0.5,0.2,0.9,1.5,3.8,1485.555
Viktor Khryapa,2004,16.1,1.7,3.9,0.1,0.3,0.7,1.3,0.9,2.5,3.4,0.8,0.6,0.6,1.0,2.5,4.2,1460.025
Scott Burrell,1996,16.1,1.7,4.8,0.7,2.0,1.0,1.3,0.9,1.9,2.8,1.3,0.5,0.3,0.9,2.1,5.2,2141.318
Kareem Rush,2003,16.1,2.3,5.4,0.7,2.0,0.4,0.6,0.2,1.0,1.2,0.8,0.5,0.2,0.7,1.5,5.8,1623.431
Mike Batiste,2002,16.1,2.6,6.2,0.2,1.1,0.9,1.2,1.1,2.3,3.4,0.7,0.6,0.2,0.9,1.6,6.4,527.772
Erick Strickland,2000,16.1,1.6,5.3,0.6,1.9,1.4,1.6,0.4,2.2,2.6,1.9,0.9,0.0,1.0,1.8,5.2,4034.464
Richard Jefferson,2014,16.1,1.9,4.3,0.9,2.1,1.0,1.5,0.3,2.1,2.4,0.8,0.4,0.1,0.7,1.6,5.7,1651.187
Shaquille Harrison,2017,16.1,2.6,5.4,0.3,1.1,1.2,1.7,0.4,2.3,2.7,2.4,1.1,0.3,1.0,1.8,6.6,255.55
Francisco Elson,2008,16.1,1.4,2.9,0.0,0.1,0.6,0.7,1.7,2.2,3.9,0.5,0.6,0.6,0.8,2.4,3.4,2110.838
Terence Davis,2019,16.1,2.7,6.0,1.3,3.3,0.7,0.8,0.7,2.5,3.2,1.6,0.5,0.2,1.1,1.7,7.5,952.855
Michael Doleac,1999,16.1,3.0,6.6,0.0,0.0,1.0,1.2,1.1,3.0,4.1,0.8,0.4,0.4,0.8,2.8,7.0,2218.883
Nazr Mohammed,2009,16.1,3.2,5.8,0.0,0.0,1.3,2.1,1.9,3.1,5.0,0.5,0.3,0.7,0.9,1.9,7.8,8145.602
Anthony Tolliver,2018,16.1,1.5,4.0,1.2,3.3,0.7,0.9,0.2,2.5,2.7,0.7,0.3,0.3,0.6,1.4,5.0,6199.683
Ervin Johnson,2002,16.1,0.9,1.9,0.0,0.0,0.4,0.6,1.6,2.6,4.2,0.4,0.5,0.9,0.5,2.6,2.1,6039.049
Marreese Speights,2012,16.0,3.3,7.4,0.0,0.1,1.7,2.2,1.8,3.0,4.9,0.6,0.3,0.7,1.0,2.2,8.3,4972.691
Tim Thomas,1998,16.0,2.6,5.6,0.4,1.3,1.5,2.3,1.0,1.6,2.6,0.9,0.5,0.2,1.0,2.2,7.2,3093.667
Antonio Blakeney,2017,16.0,2.8,7.5,0.8,2.7,1.6,2.1,0.2,1.5,1.7,1.1,0.4,0.1,0.6,1.0,7.9,85.683
Josh Childress,2010,16.0,2.2,4.0,0.0,0.3,0.5,1.1,1.3,1.6,2.9,0.8,0.6,0.4,0.8,1.3,5.0,8102.328
Charles Jones,1998,16.0,1.3,4.2,0.7,2.1,0.4,0.8,0.3,1.1,1.4,1.4,0.6,0.2,1.0,1.0,3.7,479.218
Terence Morris,2001,16.0,1.6,4.2,0.2,1.1,0.3,0.4,1.1,2.0,3.1,0.9,0.3,0.4,0.7,1.1,3.8,641.08
Dante Cunningham,2011,16.0,2.1,4.1,0.0,0.0,0.6,1.0,1.4,2.3,3.6,0.5,0.6,0.5,0.4,1.4,4.8,2407.35
Theo Ratliff,1996,16.0,2.3,4.3,0.0,0.0,1.1,1.5,1.4,1.9,3.3,0.2,0.4,1.5,0.7,2.4,5.7,1423.499
Channing Frye,2015,16.0,2.2,4.8,1.3,3.2,0.4,0.5,0.5,2.7,3.2,0.9,0.4,0.4,0.6,1.9,6.2,9327.991
Troy Williams,2016,16.0,2.1,5.0,0.5,1.9,0.6,1.0,0.5,1.7,2.2,0.7,0.8,0.3,1.0,1.7,5.3,735.175
Nick Calathes,2013,16.0,2.0,4.4,0.3,0.9,0.6,1.0,0.3,1.6,1.9,2.9,0.9,0.1,1.4,1.6,4.9,570.354
Taj Gibson,2019,16.0,2.7,4.6,0.1,0.2,0.7,0.9,1.8,2.5,4.3,0.8,0.4,0.5,0.8,2.0,6.1,9546.479
Brian Skinner,2008,16.0,1.8,4.0,0.0,0.0,0.6,0.9,1.4,2.6,4.0,0.5,0.3,1.0,0.8,1.8,4.2,1567.328
Sam Young,2009,16.0,2.8,6.2,0.1,0.7,1.7,2.2,1.0,1.6,2.5,0.6,0.4,0.2,1.2,1.3,7.4,1038.197
Robert Horry,2003,16.0,1.8,4.3,0.5,1.4,0.9,1.3,1.5,2.2,3.7,1.2,0.6,0.6,0.7,2.2,5.0,6655.59
Lance Stephenson,2018,16.0,2.7,6.4,1.1,2.9,0.7,1.1,0.5,2.7,3.2,2.1,0.6,0.1,1.3,1.6,7.2,4796.937
Nate Robinson,2010,16.0,2.5,6.2,1.1,3.3,0.6,0.7,0.2,1.2,1.5,1.8,0.5,0.1,1.1,1.9,6.6,5235.35
Richie Frahm,2007,16.0,2.0,5.4,0.7,2.5,0.0,0.2,0.4,1.0,1.4,0.8,0.2,0.0,0.6,0.7,4.7,813.311
Aaron Williams,2005,16.0,1.9,3.7,0.0,0.0,0.8,1.2,1.3,2.4,3.8,0.4,0.4,0.4,0.6,2.9,4.6,4714.519
Naz Reid,2019,16.0,3.3,8.1,1.1,3.2,1.2,1.8,1.1,3.0,4.1,1.2,0.6,0.7,0.7,2.8,9.0,952.855
Ron Baker,2016,16.0,1.6,4.2,0.4,1.7,0.5,0.8,0.2,1.7,1.9,2.1,0.7,0.2,1.1,1.4,4.1,612.646
Mark Madsen,2003,16.0,1.3,2.7,0.0,0.1,0.8,1.7,1.8,1.9,3.7,0.3,0.4,0.2,0.6,2.4,3.4,981.594
Jarrett Jack,2016,16.0,1.0,1.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,2.5,1.0,0.0,1.5,2.0,3.0,1771.758
Joakim Noah,2018,16.0,2.6,5.1,0.0,0.0,1.9,2.6,1.4,4.3,5.7,2.1,0.5,0.7,1.2,2.3,7.1,21845.712
